location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
AK,110.99205549056013,35.29670492853141,68.20%,97.07%,88.08%,5978,746963
AL,47.893178606906844,31.04626587596918,35.18%,60.58%,59.94%,45729,7043401
AR,50.52250070697832,29.9326496711827,40.75%,69.64%,69.68%,23565,3129319
AZ,63.00116392589622,29.34966053323987,53.41%,81.70%,79.84%,79415,10623991
CA,78.52736127240483,37.58810253875978,52.13%,85.42%,82.69%,561411,78853551
CO,72.18870704735728,32.222035017169105,55.36%,86.38%,84.78%,56315,6936980
CT,45.675243040287846,19.33678338999209,57.66%,86.35%,83.00%,30512,4538629
DC,77.68621720874391,27.683604176280088,64.36%,95.72%,93.18%,33240,5239140
DE,43.78945845404654,21.39873940286317,51.13%,76.23%,72.93%,9166,1635396
FL,76.98258627934722,41.8634535997996,45.62%,74.99%,72.42%,254043,34952496
GA,65.60523539376642,37.16738826019782,43.35%,63.33%,64.65%,136725,23860619
HI,147.23055335440438,76.48523414618438,48.05%,88.88%,81.32%,23182,2215386
IA,50.09443207973483,25.885924261354216,48.33%,79.01%,78.42%,29738,3188759
ID,71.13275757349264,39.669627217040144,44.23%,73.10%,69.90%,10587,1273414
IL,55.50175447960818,25.883933912676117,53.36%,88.45%,84.50%,135162,17827310
IN,45.97686823081784,24.80754091617459,46.04%,79.48%,79.17%,70742,8549154
KS,65.33542852185947,34.257582893750765,47.57%,77.12%,75.97%,32246,3404042
KY,44.72984846501928,23.887174641095573,46.60%,75.98%,74.10%,43390,5315553
LA,46.020744892973035,29.21266344669405,36.52%,63.43%,64.01%,61597,12959220
MA,58.70231418620789,22.428143493972087,61.79%,90.94%,86.47%,76304,9937632
MD,46.088422166645444,20.29409630014704,55.97%,83.17%,81.84%,72212,12048564
ME,59.234384455591886,27.21414726249257,54.06%,79.35%,75.96%,8303,1122093
MI,56.301646208654994,30.674473868196674,45.52%,81.47%,77.44%,86666,11412017
MN,63.981572888668204,26.53728870970766,58.52%,86.42%,83.52%,48308,5645818
MO,52.50187297324634,27.13916859732664,48.31%,80.88%,80.64%,56187,7034512
MS,50.349122132147656,34.58505492528003,31.31%,57.29%,57.09%,25560,4285762
MT,69.93380204415189,43.25850332417263,38.14%,67.94%,61.28%,5761,639728
NC,52.185591188080295,27.62886169328063,47.06%,75.42%,72.82%,108025,15852386
ND,65.68039787064764,33.41136897586955,49.13%,82.25%,84.58%,6025,575931
NE,55.123493086329276,29.62013758380756,46.27%,82.14%,76.85%,21665,2116836
NH,55.000434198546074,23.151935587788092,57.91%,85.34%,78.59%,9694,1202971
NJ,49.303342863183076,20.1316228976486,59.17%,87.38%,83.43%,88702,12284136
NM,57.989745214403705,30.72882937314186,47.01%,77.53%,76.42%,15834,2159734
NV,80.49076952560796,45.084786090439465,43.99%,77.03%,74.76%,54100,7591971
NY,71.06277204098721,31.09119985481037,56.25%,89.97%,85.59%,260222,39526842
OH,44.91165784057298,23.40757916422985,47.88%,78.50%,76.07%,132114,17903508
OK,52.35838302061516,32.161708356127875,38.57%,66.33%,65.40%,40003,4978038
OR,71.30690979345447,32.80904555151858,53.99%,86.84%,83.74%,39816,5993077
PA,54.38122942510939,27.743391333829628,48.98%,81.10%,77.54%,121694,18113801
PR,45.34560142353114,19.452347080392887,57.10%,86.10%,79.18%,7866,1162075
RI,46.83165895115938,16.636451628496772,64.48%,88.39%,85.03%,10837,1542267
SC,48.29052578970565,27.503433336222358,43.05%,68.50%,66.26%,46195,6492172
SD,68.67606193441891,41.53790579000285,39.52%,69.61%,68.54%,6586,671465
TN,56.84380586577582,30.69643256970827,46.00%,74.01%,73.41%,78209,10784680
